430,9323,5
443,9323,5
548,9323,3
284,10280,2
401,10280,3
518,10280,5
534,10280,3
18,10535,3
67,10535,2
70,10535,3
252,10535,3
294,10535,3
318,10535,3
361,10535,3
428,10535,2
442,10535,3
549,10535,2
564,10535,3
603,10535,3
624,10535,3
7,532,5
15,532,3
20,532,5
59,532,5
77,532,3
80,532,5
88,532,3
119,532,5
173,532,5
185,532,5
214,532,5
220,532,5
283,532,5
294,532,5
309,532,5
343,532,5
357,532,5
363,532,5
394,532,2
407,532,5
422,532,5
430,532,5
434,532,5
460,532,5
472,532,5
502,532,5
507,532,5
530,532,5
537,532,5
547,532,2
597,532,5
647,532,5
667,532,5
547,26744,2
135,16299,2
18,10547,3
19,10547,3
70,10547,3
177,10547,3
242,10547,3
247,10547,3
361,10547,3
383,10547,3
439,10547,3
514,10547,2
550,10547,5
603,10547,3
659,10547,2
19,935,5
21,935,5
30,935,3
56,935,2
83,935,5
96,935,5
102,935,5
118,935,5
119,935,5
125,935,5
130,935,3
152,935,3
155,935,3
168,935,5
178,935,3
214,935,5
215,935,5
218,935,5
236,935,5
242,935,5
248,935,5
254,935,5
265,935,5
294,935,3
309,935,5
311,935,3
346,935,2
353,935,3
387,935,5
402,935,3
406,935,5
420,935,5
435,935,5
436,935,5
452,935,5
454,935,3
472,935,5
481,935,5
486,935,5
499,935,5
510,935,5
514,935,5
537,935,5
547,935,5
549,935,5
563,935,5
564,935,5
575,935,5
584,935,2
585,935,5
597,935,5
608,935,5
637,935,5
655,935,5
86,41007,3
510,41007,3
135,35645,3
436,110465,2
86,255546,3
278,85778,5
388,85778,5
153,11101,5
318,11101,2
492,11101,3
55,9826,2
70,9826,3
252,9826,3
284,9826,3
294,9826,3
496,9826,3
603,9826,3
624,9826,3
640,9826,5
15,9879,2
30,9879,3
80,9879,2
87,9879,3
110,9879,5
113,9879,5
135,9879,3
173,9879,3
233,9879,3
239,9879,3
252,9879,3
263,9879,3
284,9879,3
285,9879,3
361,9879,3
490,9879,3
543,9879,5
607,9879,2
616,9879,3
636,9879,3
640,9879,3
602,22621,5
18,7095,2
30,7095,3
182,7095,5
252,7095,3
361,7095,2
416,7095,3
442,7095,3
559,7095,3
564,7095,2
575,7095,2
651,7095,2
659,7095,2
86,26890,5
90,26890,3
383,26890,5
514,26890,5
547,26890,3
564,26890,5
595,26890,3
636,26890,5
472,0,3
564,41225,2
29,627,5
36,627,5
73,627,5
79,627,3
80,627,5
87,627,3
92,627,5
95,627,5
135,627,5
147,627,5
152,627,2
173,627,5
212,627,5
220,627,5
232,627,5
295,627,3
298,627,5
304,627,5
307,627,5
334,627,3
343,627,5
344,627,5
361,627,3
373,627,5
384,627,3
388,627,5
390,627,2
391,627,5
407,627,5
408,627,5
430,627,5
435,627,3
465,627,5
483,627,5
501,627,5
502,627,5
507,627,3
514,627,5
544,627,5
548,627,5
594,627,2
595,627,5
602,627,5
606,627,5
616,627,3
636,627,5
648,627,5
564,32872,3
605,32872,3
7,602,3
18,602,3
19,602,3
20,602,5
21,602,3
44,602,5
55,602,5
86,602,2
87,602,3
90,602,2
92,602,2
94,602,2
100,602,3
102,602,2
103,602,2
110,602,5
119,602,3
121,602,5
125,602,3
128,602,5
145,602,5
154,602,5
155,602,2
157,602,3
162,602,3
163,602,3
169,602,5
177,602,5
182,602,5
188,602,3
189,602,3
197,602,5
212,602,3
213,602,5
214,602,5
220,602,3
223,602,3
232,602,3
236,602,2
237,602,2
241,602,3
252,602,3
268,602,3
281,602,2
282,602,2
284,602,3
287,602,5
288,602,5
303,602,3
308,602,3
318,602,5
344,602,3
346,602,3
355,602,3
361,602,5
363,602,2
370,602,3
381,602,2
384,602,3
390,602,5
394,602,3
404,602,3
416,602,3
432,602,5
439,602,3
468,602,2
471,602,3
473,602,5
484,602,5
490,602,3
496,602,5
502,602,3
506,602,3
509,602,2
514,602,3
518,602,5
523,602,3
530,602,3
534,602,5
537,602,5
543,602,5
550,602,3
555,602,3
561,602,3
564,602,2
580,602,3
590,602,3
592,602,5
593,602,5
598,602,3
618,602,2
624,602,3
640,602,5
641,602,5
646,602,5
648,602,2
650,602,5
652,602,5
657,602,2
659,602,3
211,14553,5
452,14553,3
636,14553,3
30,9566,3
128,9566,3
284,9566,3
318,9566,3
80,10545,5
86,10545,3
90,10545,3
128,10545,5
154,10545,3
175,10545,3
185,10545,3
294,10545,3
318,10545,3
358,10545,3
382,10545,3
472,10545,2
530,10545,5
551,10545,5
561,10545,3
564,10545,3
603,10545,5
605,10545,3
640,10545,2
646,10545,5
19,9894,3
25,9894,3
55,9894,3
67,9894,3
70,9894,3
86,9894,2
150,9894,3
165,9894,2
243,9894,3
247,9894,3
268,9894,2
284,9894,3
313,9894,2
383,9894,2
416,9894,2
433,9894,2
452,9894,2
461,9894,3
480,9894,2
506,9894,3
514,9894,2
548,9894,3
562,9894,3
564,9894,3
603,9894,5
607,9894,3
640,9894,3
15,11543,3
19,11543,3
70,11543,5
123,11543,5
166,11543,2
171,11543,5
190,11543,5
259,11543,3
306,11543,2
343,11543,3
358,11543,3
361,11543,3
380,11543,2
388,11543,3
390,11543,3
457,11543,3
476,11543,3
502,11543,5
509,11543,2
534,11543,3
541,11543,3
548,11543,3
559,11543,2
592,11543,5
644,11543,3
7,9268,2
19,9268,3
25,9268,3
44,9268,3
50,9268,3
70,9268,5
73,9268,2
87,9268,3
100,9268,3
110,9268,5
124,9268,3
223,9268,5
252,9268,3
253,9268,2
256,9268,3
268,9268,3
292,9268,3
306,9268,2
311,9268,3
312,9268,2
329,9268,3
339,9268,3
361,9268,3
383,9268,3
384,9268,3
396,9268,3
434,9268,3
452,9268,3
496,9268,5
502,9268,3
507,9268,2
518,9268,3
534,9268,3
548,9268,3
555,9268,3
588,9268,3
596,9268,3
607,9268,3
388,52059,5
18,9327,3
19,9327,3
23,9327,2
25,9327,2
36,9327,2
44,9327,3
55,9327,5
67,9327,3
69,9327,2
70,9327,5
150,9327,3
162,9327,3
185,9327,2
223,9327,3
232,9327,3
252,9327,3
268,9327,2
311,9327,2
312,9327,3
318,9327,3
380,9327,3
390,9327,3
416,9327,3
439,9327,3
459,9327,5
506,9327,3
525,9327,3
531,9327,3
533,9327,3
543,9327,3
548,9327,3
550,9327,3
580,9327,3
596,9327,3
624,9327,3
636,9327,3
640,9327,3
646,9327,5
659,9327,3
665,9327,3
233,11228,3
311,11228,3
383,11228,3
384,11228,2
390,11228,3
550,11228,3
15,10779,3
19,10779,3
102,10779,3
150,10779,3
159,10779,3
213,10779,3
262,10779,3
318,10779,3
482,10779,3
491,10779,3
514,10779,3
518,10779,3
534,10779,3
535,10779,3
602,10779,3
617,10779,3
626,10779,3
15,26748,5
19,26748,3
57,26748,5
75,26748,3
80,26748,5
90,26748,5
242,26748,5
342,26748,5
514,26748,5
537,26748,5
547,26748,3
564,26748,5
569,26748,2
597,26748,5
605,26748,3
658,26748,3
659,26748,3
182,38223,3
188,38223,3
390,38223,3
393,38223,3
518,38223,3
537,38223,3
543,38223,5
605,38223,2
653,38223,3
19,9294,3
25,9294,5
44,9294,3
55,9294,3
70,9294,5
73,9294,3
80,9294,3
87,9294,3
102,9294,3
182,9294,5
209,9294,3
233,9294,3
252,9294,3
263,9294,3
294,9294,2
306,9294,2
308,9294,5
329,9294,5
361,9294,3
383,9294,3
416,9294,3
463,9294,2
468,9294,2
507,9294,3
509,9294,2
514,9294,2
518,9294,5
534,9294,5
548,9294,3
561,9294,3
580,9294,2
602,9294,3
624,9294,3
658,9294,5
665,9294,3
220,11363,3
306,11363,3
358,11363,2
412,11363,3
502,11363,3
530,11363,2
547,11363,2
641,11363,3
665,11363,3
19,1645,3
30,1645,5
55,1645,5
70,1645,5
112,1645,5
162,1645,3
233,1645,3
284,1645,5
306,1645,2
311,1645,3
350,1645,5
383,1645,3
412,1645,3
434,1645,2
514,1645,3
518,1645,5
559,1645,5
602,1645,3
624,1645,3
641,1645,5
659,1645,3
172,31546,5
407,31546,2
468,31546,3
509,31546,3
564,31546,3
605,36344,3
150,18550,3
196,18550,2
311,18550,3
390,18550,3
70,11511,3
213,11511,2
390,11511,2
525,11511,2
543,11511,3
390,34170,3
434,124645,3
18,12606,3
135,12606,2
182,12606,2
294,12606,3
306,12606,3
390,12606,2
461,12606,2
482,12606,2
492,35206,5
220,12632,3
547,12632,2
86,18975,3
86,2925,2
90,2925,3
182,2925,5
212,2925,2
239,2925,3
252,2925,3
318,2925,3
361,2925,3
439,2925,3
452,2925,3
468,2925,2
509,2925,2
537,2925,3
559,2925,3
575,2925,3
605,2925,3
641,2925,3
665,2925,3
608,28628,3
18,3595,3
25,3595,3
55,3595,5
70,3595,5
105,3595,3
160,3595,5
220,3595,3
221,3595,3
223,3595,5
233,3595,3
242,3595,3
243,3595,3
261,3595,3
268,3595,3
284,3595,3
311,3595,3
343,3595,2
353,3595,2
390,3595,3
412,3595,3
417,3595,5
431,3595,3
452,3595,3
463,3595,3
480,3595,5
518,3595,3
530,3595,5
533,3595,3
534,3595,5
550,3595,2
561,3595,2
603,3595,3
616,3595,5
641,3595,5
659,3595,3
247,9308,3
294,9308,2
165,92381,3
182,18555,3
189,18555,3
414,18555,2
496,18555,5
564,18555,2
15,12123,2
150,12123,3
233,12123,3
284,12123,3
311,12123,2
344,12123,2
383,12123,2
384,12123,2
516,12123,3
564,12123,2
106,10830,5
213,10830,3
239,10830,5
390,10830,3
412,10830,3
468,10830,3
493,10830,3
518,10830,3
232,3573,5
242,3573,3
266,3573,5
280,3573,5
311,3573,3
358,3573,2
382,3573,3
434,3573,5
465,3573,5
468,3573,3
472,3573,2
491,3573,5
514,3573,3
547,3573,3
564,3573,3
575,3573,5
598,3573,2
605,3573,3
614,3573,3
617,3573,3
641,3573,5
70,10546,5
77,10546,3
177,10546,3
233,10546,3
361,10546,5
534,10546,2
665,10546,3
518,18862,3
25,9431,2
457,9431,2
564,9431,3
86,297645,3
510,48144,5
211,47907,5
232,47907,2
381,47907,3
422,47907,3
452,47907,3
543,47907,5
547,47907,2
659,47907,3
21,10061,3
67,10061,3
70,10061,5
177,10061,3
318,10061,3
380,10061,2
390,10061,3
423,10061,3
507,10061,2
551,10061,3
564,10061,5
344,36266,5
388,36266,5
509,36266,3
608,36266,5
111,549,3
306,549,3
509,549,3
547,549,3
564,549,3
18,10478,3
67,10478,3
70,10478,5
162,10478,3
173,10478,5
215,10478,3
247,10478,3
252,10478,3
284,10478,3
306,10478,3
361,10478,3
376,10478,2
380,10478,2
382,10478,3
390,10478,3
452,10478,3
463,10478,3
509,10478,3
514,10478,3
543,10478,5
555,10478,2
648,10478,3
665,10478,3
4,238,5
8,238,5
15,238,5
17,238,5
19,238,5
20,238,2
23,238,5
30,238,5
57,238,5
59,238,5
60,238,5
65,238,5
66,238,5
73,238,5
97,238,3
102,238,5
119,238,5
138,238,5
160,238,3
163,238,5
193,238,5
195,238,5
198,238,5
199,238,3
203,238,5
212,238,5
214,238,5
215,238,5
217,238,5
220,238,5
232,238,5
242,238,5
245,238,5
250,238,5
277,238,5
290,238,5
295,238,5
297,238,5
309,238,5
334,238,5
335,238,5
339,238,3
340,238,5
342,238,5
343,238,5
345,238,5
350,238,3
351,238,5
355,238,5
358,238,5
373,238,5
381,238,5
387,238,5
388,238,5
390,238,5
394,238,3
404,238,5
405,238,5
428,238,5
432,238,5
433,238,5
434,238,5
439,238,5
450,238,5
452,238,5
454,238,5
461,238,5
463,238,5
465,238,5
466,238,5
472,238,5
474,238,5
475,238,5
481,238,5
489,238,3
494,238,5
499,238,5
501,238,5
509,238,5
518,238,3
520,238,5
521,238,5
525,238,5
529,238,3
542,238,5
544,238,5
549,238,5
554,238,5
558,238,5
559,238,5
564,238,2
567,238,5
569,238,5
574,238,5
577,238,5
580,238,5
583,238,5
585,238,5
587,238,5
594,238,5
596,238,5
605,238,5
606,238,5
608,238,5
609,238,5
613,238,5
614,238,5
624,238,5
626,238,5
627,238,5
630,238,5
634,238,5
637,238,5
640,238,5
643,238,5
647,238,5
656,238,5
659,238,5
254,11134,3
285,11134,3
388,11134,3
516,11134,3
550,11134,3
564,11134,3
580,11134,3
564,132641,3
3,9303,3
118,9303,5
165,9303,3
285,9303,3
312,9303,5
342,9303,5
408,9303,5
461,9303,3
509,9303,3
564,9303,5
647,9303,5
188,23945,3
30,22479,2
358,22479,3
502,22479,3
509,22479,3
119,9054,3
81,11985,5
346,38955,5
95,11015,3
401,11015,3
564,11015,5
654,11015,3
19,9306,2
119,9306,3
177,9306,2
349,9306,3
380,9306,2
463,9306,2
507,9306,3
543,9306,3
646,9306,2
659,9306,2
119,12559,2
564,12559,2
177,58770,3
306,58770,3
564,58770,2
518,3587,2
564,19004,3
19,10987,3
128,10987,2
177,10987,3
564,10987,3
626,10987,2
86,44705,3
391,44705,5
564,44705,3
434,20318,5
564,20318,5
312,26933,3
311,27854,2
19,981,5
28,981,5
30,981,5
93,981,5
102,981,5
195,981,3
220,981,5
232,981,5
236,981,3
242,981,5
265,981,5
311,981,2
342,981,5
358,981,5
387,981,5
420,981,5
460,981,5
466,981,5
472,981,3
474,981,5
529,981,2
537,981,5
547,981,5
575,981,5
585,981,5
15,872,5
21,872,3
28,872,5
75,872,3
102,872,5
178,872,3
195,872,3
212,872,3
215,872,3
222,872,5
242,872,5
262,872,3
265,872,5
278,872,3
294,872,5
306,872,5
358,872,5
363,872,5
382,872,5
387,872,5
452,872,3
460,872,5
466,872,5
474,872,5
509,872,3
518,872,5
529,872,5
537,872,5
547,872,5
569,872,5
575,872,5
587,872,5
595,872,5
597,872,5
614,872,5
642,872,5
99,2769,3
195,2769,3
222,2769,5
242,2769,5
265,2769,5
294,2769,5
306,2769,3
311,2769,3
358,2769,5
382,2769,3
547,2769,3
575,2769,5
656,2769,5
222,13320,5
306,13320,3
311,13320,2
387,13320,5
537,13320,5
19,164,3
28,164,5
37,164,2
98,164,5
99,164,3
294,164,2
311,164,3
358,164,5
422,164,5
431,164,3
493,164,3
518,164,3
529,164,3
537,164,5
547,164,5
569,164,3
575,164,3
577,164,5
605,164,3
614,164,3
620,164,5
665,164,3
4,426,5
15,426,5
17,426,5
28,426,3
45,426,5
96,426,5
99,426,5
102,426,5
119,426,5
148,426,5
212,426,3
232,426,3
236,426,5
242,426,5
281,426,5
311,426,2
322,426,5
420,426,5
467,426,5
472,426,5
481,426,5
499,426,5
547,426,5
559,426,5
564,426,5
569,426,5
585,426,5
587,426,5
597,426,5
605,426,3
608,426,5
15,567,5
19,567,5
20,567,3
96,567,5
102,567,5
118,567,5
119,567,5
125,567,5
142,567,3
148,567,5
159,567,5
217,567,3
220,567,2
231,567,5
232,567,3
236,567,5
242,567,5
304,567,5
306,567,5
311,567,3
336,567,5
342,567,5
350,567,2
405,567,5
420,567,5
436,567,5
466,567,5
537,567,5
547,567,5
550,567,5
558,567,5
559,567,5
564,567,5
569,567,5
585,567,5
595,567,5
597,567,5
606,567,5
608,567,5
630,567,5
96,3078,5
118,3078,5
195,3078,5
232,3078,5
268,3078,5
311,3078,3
358,3078,5
387,3078,5
569,3078,5
585,3078,5
605,3078,5
614,3078,5
306,13528,3
311,13528,2
322,13528,5
452,13528,3
605,13528,3
642,13528,3
311,28288,2
387,28288,5
420,28288,3
537,28288,5
585,28288,5
597,28288,5
15,213,5
17,213,5
21,213,3
23,213,5
28,213,5
71,213,5
96,213,5
97,213,2
102,213,5
118,213,5
119,213,5
125,213,5
149,213,3
195,213,3
232,213,3
242,213,5
263,213,3
268,213,3
278,213,5
311,213,3
342,213,5
351,213,5
358,213,5
376,213,3
387,213,5
431,213,5
451,213,5
472,213,5
481,213,5
514,213,5
529,213,3
537,213,5
547,213,5
558,213,5
564,213,5
569,213,5
585,213,5
587,213,5
595,213,5
597,213,5
606,213,5
608,213,5
58,284,2
65,284,5
99,284,3
142,284,3
195,284,2
311,284,2
365,284,5
387,284,5
436,284,5
505,284,3
514,284,5
529,284,2
537,284,3
547,284,5
569,284,5
575,284,3
585,284,5
597,284,5
656,284,5
21,239,3
81,239,5
119,239,5
134,239,3
137,239,5
185,239,3
195,239,5
220,239,5
232,239,2
236,239,5
262,239,3
278,239,5
299,239,3
311,239,3
322,239,3
358,239,5
376,239,5
405,239,3
408,239,3
427,239,5
431,239,5
436,239,5
489,239,5
493,239,3
509,239,3
547,239,5
564,239,5
569,239,5
575,239,5
585,239,5
597,239,5
608,239,5
614,239,5
19,4808,5
287,4808,5
342,4808,5
387,4808,5
452,4808,3
468,4808,3
537,4808,5
547,4808,2
569,4808,5
587,4808,5
605,4808,5
15,289,5
19,289,3
20,289,2
21,289,5
23,289,5
30,289,5
34,289,5
37,289,5
49,289,5
74,289,5
96,289,5
99,289,5
102,289,5
119,289,5
125,289,5
136,289,3
153,289,5
159,289,5
166,289,2
168,289,5
195,289,5
198,289,5
214,289,3
215,289,5
222,289,5
231,289,3
242,289,5
257,289,5
263,289,3
268,289,5
281,289,5
311,289,3
320,289,5
323,289,5
336,289,3
342,289,5
351,289,5
358,289,5
359,289,3
387,289,5
405,289,5
411,289,3
412,289,2
420,289,3
428,289,3
434,289,5
452,289,5
460,289,5
466,289,5
472,289,5
509,289,5
510,289,5
518,289,3
520,289,5
529,289,5
537,289,5
547,289,5
558,289,5
569,289,5
575,289,5
577,289,5
585,289,5
587,289,5
595,289,3
605,289,5
608,289,5
618,289,5
630,289,5
647,289,5
658,289,5
665,289,5
4,963,5
17,963,5
19,963,5
30,963,5
34,963,5
96,963,5
119,963,5
189,963,3
195,963,5
215,963,5
242,963,5
265,963,5
294,963,3
311,963,3
321,963,5
358,963,5
420,963,3
434,963,5
452,963,5
472,963,5
499,963,5
505,963,3
547,963,5
559,963,5
569,963,3
575,963,5
585,963,5
587,963,5
594,963,5
597,963,5
605,963,5
608,963,5
614,963,5
642,963,5
656,963,5
669,963,5
19,11113,3
21,11113,5
23,11113,3
57,11113,5
102,11113,5
212,11113,3
254,11113,3
264,11113,5
358,11113,3
363,11113,5
365,11113,5
387,11113,5
408,11113,2
420,11113,3
431,11113,3
468,11113,3
472,11113,5
505,11113,3
529,11113,3
537,11113,5
564,11113,3
569,11113,5
628,11113,2
195,6620,3
239,6620,5
247,6620,2
294,6620,3
311,6620,3
358,6620,3
387,6620,5
489,6620,5
537,6620,5
547,6620,3
585,6620,5
19,804,5
195,804,2
196,804,3
306,804,5
342,804,5
436,804,3
537,804,5
569,804,5
575,804,5
585,804,5
311,26531,3
439,26531,3
595,26531,5
605,26531,3
99,909,5
265,909,3
294,909,2
306,909,3
387,909,5
505,909,3
529,909,5
4,630,5
15,630,3
34,630,3
49,630,5
56,630,5
61,630,3
119,630,5
133,630,2
137,630,3
142,630,5
178,630,3
185,630,3
205,630,3
214,630,5
235,630,5
240,630,5
242,630,5
262,630,2
263,630,3
265,630,5
268,630,5
273,630,5
278,630,5
281,630,5
285,630,3
292,630,5
311,630,2
312,630,3
336,630,5
358,630,5
363,630,5
387,630,5
408,630,3
427,630,5
428,630,3
436,630,3
439,630,3
442,630,5
452,630,3
466,630,5
472,630,5
500,630,2
529,630,5
537,630,5
547,630,5
559,630,3
561,630,3
564,630,3
569,630,5
585,630,5
592,630,2
595,630,5
651,630,3
654,630,5
28,770,5
30,770,5
37,770,5
65,770,2
102,770,5
119,770,5
125,770,2
143,770,5
153,770,5
215,770,3
235,770,5
242,770,5
265,770,5
278,770,3
311,770,5
323,770,5
342,770,5
358,770,3
368,770,3
376,770,5
405,770,5
417,770,3
439,770,5
457,770,2
505,770,3
537,770,5
547,770,5
558,770,5
564,770,5
569,770,5
587,770,5
605,770,5
30,31044,5
195,31044,2
311,31044,3
358,31044,5
452,31044,3
505,31044,3
514,31044,3
529,31044,5
537,31044,5
564,31044,5
575,31044,3
17,599,5
30,599,5
81,599,5
96,599,5
102,599,5
118,599,5
195,599,5
265,599,5
281,599,3
299,599,5
311,599,2
312,599,3
358,599,5
376,599,5
472,599,5
481,599,5
547,599,5
564,599,5
569,599,5
585,599,5
647,599,5
11,15,5
15,15,5
19,15,5
21,15,5
23,15,5
30,15,5
34,15,5
94,15,3
96,15,5
102,15,5
119,15,5
159,15,5
195,15,5
220,15,3
232,15,5
242,15,5
262,15,2
265,15,5
268,15,5
281,15,5
311,15,3
312,15,3
342,15,5
358,15,5
387,15,5
434,15,5
436,15,5
466,15,5
468,15,5
472,15,5
481,15,5
497,15,2
509,15,5
514,15,5
541,15,3
547,15,5
564,15,3
580,15,3
585,15,5
587,15,5
597,15,5
609,15,5
614,15,5
647,15,5
15,62,5
34,62,5
41,62,5
56,62,2
58,62,5
78,62,2
79,62,2
99,62,3
102,62,5
118,62,5
138,62,5
148,62,5
168,62,5
185,62,3
186,62,5
195,62,5
214,62,5
215,62,5
236,62,5
242,62,5
248,62,5
262,62,3
304,62,5
311,62,3
322,62,5
342,62,5
344,62,3
353,62,3
355,62,5
362,62,3
380,62,5
388,62,5
391,62,3
401,62,5
406,62,5
428,62,5
432,62,3
433,62,5
439,62,2
457,62,5
475,62,5
481,62,5
486,62,5
505,62,3
514,62,5
518,62,3
519,62,5
525,62,5
527,62,3
537,62,5
544,62,5
547,62,5
558,62,5
563,62,5
564,62,3
569,62,2
575,62,2
580,62,3
584,62,3
585,62,5
608,62,5
656,62,3
15,705,3
28,705,5
96,705,5
102,705,5
119,705,5
242,705,5
311,705,2
312,705,5
336,705,5
358,705,5
363,705,5
387,705,5
394,705,3
439,705,5
472,705,5
529,705,5
537,705,5
547,705,5
559,705,5
564,705,5
585,705,5
587,705,5
647,705,5
656,705,5
427,22490,5
529,22490,5
547,22490,5
19,223,5
30,223,5
311,223,2
467,223,5
472,223,5
505,223,3
547,223,5
569,223,5
614,223,5
547,25670,3
102,303,5
236,303,5
387,303,5
472,303,5
537,303,5
19,4174,3
294,4174,3
322,4174,5
111,8356,5
153,8356,5
294,8356,3
311,8356,3
468,8356,3
505,8356,3
547,8356,2
569,8356,3
575,8356,5
605,8356,3
656,8356,5
19,381,3
242,381,5
311,381,3
336,381,3
481,381,5
505,381,3
537,381,5
547,381,3
585,381,5
614,381,5
69,20758,5
212,20758,3
311,20758,2
342,20758,5
377,20758,3
393,20758,2
452,20758,3
493,20758,3
387,29376,5
529,29376,5
575,29376,3
236,1859,5
265,1859,5
311,1859,2
311,18299,3
387,18299,5
537,18299,5
575,18299,3
620,18299,3
222,17281,5
294,17281,3
306,17281,3
311,17281,3
537,17281,5
575,17281,3
605,17281,5
34,10907,5
37,10907,3
58,10907,2
212,10907,3
222,10907,5
232,10907,5
466,10907,5
557,10907,3
575,10907,5
580,10907,3
585,10907,5
605,10907,5
656,10907,5
542,32093,3
56,1939,2
195,1939,5
311,1939,2
321,1939,3
376,1939,3
387,1939,5
468,1939,3
605,1939,5
614,1939,5
195,22292,3
222,22292,5
232,22292,5
311,22292,3
569,22292,5
575,22292,3
195,3598,3
311,3598,2
21,3080,3
195,3080,3
311,3080,2
387,3080,5
493,3080,3
537,3080,5
575,3080,5
585,3080,5
597,3080,5
232,198,3
236,198,5
387,198,5
452,198,3
585,198,5
587,198,5
597,198,5
311,13562,2
505,13562,3
547,13562,3
575,13562,3
585,13562,5
21,1712,3
102,1712,5
232,1712,2
575,1712,3
232,220,2
242,220,5
263,220,3
311,220,3
387,220,5
509,220,2
537,220,3
564,220,3
102,3529,5
351,3529,5
387,3529,5
460,3529,5
585,3529,5
597,3529,5
614,3529,5
642,3529,5
19,3085,5
96,3085,5
195,3085,3
311,3085,2
358,3085,5
387,3085,5
472,3085,5
529,3085,5
547,3085,3
585,3085,5
597,3085,5
608,3085,5
614,3085,5
21,2897,3
49,2897,3
58,2897,2
195,2897,2
232,2897,3
311,2897,2
387,2897,3
405,2897,5
529,2897,2
575,2897,3
582,2897,3
656,2897,5
15,1585,3
19,1585,5
21,1585,5
28,1585,2
99,1585,5
102,1585,5
125,1585,5
130,1585,5
187,1585,3
222,1585,3
242,1585,5
254,1585,3
265,1585,3
268,1585,5
306,1585,5
311,1585,3
336,1585,5
342,1585,5
358,1585,5
387,1585,5
414,1585,3
420,1585,3
431,1585,5
434,1585,3
466,1585,5
472,1585,5
518,1585,5
529,1585,3
533,1585,5
547,1585,5
559,1585,5
564,1585,5
575,1585,5
577,1585,5
605,1585,5
23,3083,5
164,3083,5
232,3083,5
240,3083,3
268,3083,5
336,3083,3
342,3083,5
358,3083,5
387,3083,5
466,3083,5
621,3083,5
642,3083,5
236,900,5
287,900,5
472,900,5
505,900,3
529,900,5
537,900,5
547,900,5
564,900,5
585,900,5
608,900,5
614,900,5
195,22688,3
311,22688,2
232,23114,5
311,26378,2
468,40206,3
575,40206,3
311,22356,2
575,22356,3
58,260,5
118,260,3
470,260,3
505,260,3
585,260,5
605,260,3
19,10331,5
95,10331,5
102,10331,5
119,10331,3
123,10331,3
165,10331,5
189,10331,3
285,10331,5
472,10331,5
564,10331,5
580,10331,3
19,488,5
21,488,5
49,488,5
58,488,5
96,488,5
99,488,5
119,488,5
202,488,5
211,488,5
215,488,5
232,488,5
242,488,5
265,488,5
311,488,3
326,488,5
367,488,5
387,488,5
414,488,5
452,488,5
472,488,5
505,488,3
509,488,2
533,488,5
537,488,5
547,488,5
558,488,5
569,488,5
575,488,5
597,488,5
605,488,5
656,488,5
232,22733,5
387,22733,3
468,22733,3
547,22733,3
195,261,3
232,261,2
311,261,3
342,261,5
439,261,3
537,261,5
547,261,5
564,261,3
102,32574,5
311,32574,3
387,32574,5
585,32574,5
311,22649,2
311,39940,3
232,85328,5
137,11076,2
182,11076,5
212,11076,3
213,11076,2
326,11076,3
452,11076,3
559,11076,5
641,11076,3
509,63945,3
547,58985,3
564,58985,5
212,1770,3
233,1770,3
318,1770,3
390,1770,2
530,1770,3
559,1770,5
564,1770,3
311,44465,2
534,44465,3
242,18203,5
343,18203,5
373,18203,5
434,18203,5
451,18203,5
452,18203,3
461,18203,3
509,18203,5
529,18203,5
537,18203,5
547,18203,5
565,18203,2
575,18203,5
614,18203,5
30,9333,3
105,9333,3
119,9333,3
318,9333,3
362,9333,2
509,47260,3
551,47260,3
564,47260,2
564,9400,3
58,9401,2
173,9401,3
306,9401,3
422,9401,5
434,9401,3
502,9401,3
509,9401,3
547,9401,2
173,11306,3
177,11306,3
306,11306,3
434,11306,2
564,9625,2
187,10680,5
367,10680,3
518,10680,3
233,6346,3
284,6346,3
343,6346,3
57,18660,3
58,18660,2
286,18660,3
311,18660,2
358,18660,3
509,18660,2
514,18660,3
551,18660,3
311,35115,3
603,35115,3
102,14821,3
119,14821,3
188,14821,3
197,14821,5
306,14821,3
311,14821,2
346,14821,3
518,14821,3
551,14821,3
564,14821,3
575,14821,3
605,14821,3
624,14821,3
30,14136,3
61,14136,3
239,14136,3
306,14136,3
311,14136,2
358,14136,3
518,14136,2
551,14136,3
603,14136,3
514,10869,3
551,10869,3
603,10869,3
21,22660,3
30,22660,3
102,22660,5
195,22660,3
212,22660,2
311,22660,2
388,22660,3
416,22660,5
529,22660,3
564,22660,5
665,22660,3
19,19186,3
188,19186,3
212,19186,3
311,19186,2
514,19186,3
518,19186,5
529,19186,3
537,19186,3
551,19186,2
564,19186,3
579,19186,2
603,19186,3
99,31102,2
311,31102,2
518,31102,5
564,31102,3
575,31102,2
603,31102,3
646,31102,5
128,6878,5
311,6878,3
359,6878,2
408,6878,2
514,6878,3
531,6878,2
551,6878,5
564,6878,3
99,15944,2
239,15944,3
311,15944,2
358,15944,3
518,15944,2
603,15944,3
30,18444,2
49,18444,3
188,18444,3
232,18444,3
286,18444,3
420,18444,3
551,18444,3
624,18444,3
30,20723,3
285,20723,3
311,20723,2
551,20723,3
597,20723,3
646,20723,5
20,173,3
21,173,3
89,173,3
99,173,2
188,173,3
197,173,3
232,173,5
286,173,3
294,173,3
311,173,3
336,173,3
